MaxAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_LOGPLOW,AvgIpc,BalabanJ,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA9,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA12,SlogP_VSA4,SlogP_VSA7,SlogP_VSA8,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,VSA_EState8,NumAliphaticCarbocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,Value
11.232854,-0.84796965,0.8022971,12.454545,315.76,1.2272727,35.495693,-2.0766883,2.8648717,2.0615892,0.0,0.0,5.9693055,4.6818027,0.0,5.098682,35.013428,11.937522,0.0,58.614105,0.0,0.0,11.60094,0.0,5.022633,11.0334015,5.022633,22.160305,0.0,16.814537,37.37951,0.0,0.0,1.0,0.0,4.33
13.755368,-1.9531662,0.030209249,14.454545,1092.171,0.48051947,16.372908,-2.605229,3.314683,3.3743048,0.0,0.0,17.907915,0.0,0.0,0.0,58.026783,19.069544,6.5447564,35.895287,0.0,0.0,0.0,11.835813,0.0,0.0,5.5634513,13.847474,0.0,58.026783,0.0,8.204757,0.0,0.0,0.0,4.66
13.59526,-4.2732396,0.26031378,12.026316,534.59,0.8684211,32.23343,-2.3571243,2.917601,1.7745509,0.0,10.023292,11.938611,13.212335,0.0,0.0,54.597305,17.692667,23.276558,96.55896,5.7495117,11.374773,0.0,0.0,0.0,10.772449,22.209347,9.868668,37.44163,30.331835,30.331835,-0.8086407,0.0,0.0,0.0,6.52
13.050051,-3.6840465,0.3664743,12.694445,508.6,1.1111112,32.23343,-2.2653017,3.2402573,1.7377138,0.0,0.0,5.9693055,13.0996,4.305216,5.098682,41.611588,18.426104,14.15747,82.91747,5.7495117,0.0,0.0,6.923737,0.0,11.0334015,16.782913,22.253805,11.352888,49.17111,37.255573,2.047762,0.0,1.0,0.0,7.16
13.5373955,-0.9827802,0.5825243,22.942858,478.501,0.9714286,16.487251,-2.5167732,3.0633812,1.5036168,0.0,11.81436,5.9693055,0.0,0.0,0.0,24.265469,42.156193,26.303276,64.718376,5.7495117,0.0,0.0,11.835813,0.0,0.0,42.683636,11.126903,4.8999095,41.29811,6.066367,0.23268409,1.0,0.0,0.0,5.51
13.601405,-4.2972026,0.21740276,12.025641,550.589,0.8974359,32.23343,-2.3571258,2.9228277,1.7619146,0.0,10.023292,11.938611,13.212335,0.0,0.0,36.3982,17.692667,23.276558,90.49259,11.499023,11.374773,0.0,0.0,0.0,10.772449,27.772799,4.305216,55.640736,36.3982,0.0,-0.8296275,0.0,0.0,0.0,5.14
13.813434,-4.5382676,0.17314723,11.434783,668.706,0.5652174,32.234863,-2.3686116,2.9786735,1.8702393,0.0,20.046583,11.938611,16.835594,0.0,0.0,24.265469,21.16574,32.333523,84.92914,0.0,22.749546,0.0,0.0,0.0,10.772449,19.985205,0.0,98.77661,0.0,0.0,0.55085254,0.0,0.0,0.0,7.84
13.607689,-3.8222873,0.36793208,17.692308,550.637,1.1794872,32.23343,-2.3522112,3.2368166,1.5587544,0.0,0.0,5.9693055,13.0996,4.305216,5.098682,35.54522,20.075377,13.654554,76.85111,11.499023,0.0,0.0,6.923737,0.0,11.0334015,22.532425,22.253805,4.305216,43.10474,44.17931,4.056742,0.0,1.0,0.0,7.7
14.325634,-4.3778896,0.17571287,13.45098,727.861,0.88235295,32.234787,-2.421694,3.4978828,1.4544559,0.0,25.953762,5.9693055,21.55769,0.0,0.0,72.29349,22.58815,29.404436,124.87913,5.7495117,11.374773,0.0,20.771212,0.0,10.772449,44.463154,9.868668,13.176165,109.74289,6.923737,4.5551987,0.0,0.0,0.0,5.74
14.423357,-4.515209,0.15905987,13.298245,832.979,0.71929824,32.236195,-2.4292324,3.606192,1.4288976,0.0,41.88423,0.0,34.697582,0.0,0.0,60.160755,29.697948,36.514233,137.51479,11.499023,11.374773,0.0,13.847474,0.0,0.0,22.5638,15.432119,74.88326,73.34469,4.722095,2.7414885,0.0,0.0,0.0,6.96
14.921993,-2.084337,0.09163008,27.064516,888.817,0.7580645,19.144238,-2.6057665,3.564162,2.640444,0.0,0.0,17.907915,4.390415,0.0,0.0,0.0,32.035122,19.63427,0.0,0.0,4.390415,0.0,0.0,0.0,0.0,4.8999095,13.847474,0.0,0.0,5.3167887,-0.6740492,0.0,0.0,2.0,5.77
14.840145,-2.0210416,0.105959006,29.235294,728.684,0.8039216,19.144234,-2.5997536,3.7011065,2.0921316,5.783245,0.0,17.907915,4.390415,0.0,0.0,0.0,31.656141,19.63427,0.0,0.0,4.390415,0.0,5.9179063,0.0,0.0,4.8999095,11.823647,0.0,0.0,0.0,-0.6170498,0.0,0.0,3.0,4.74
14.253488,-4.363012,0.22579473,13.479167,691.828,0.8958333,32.234783,-2.4212124,3.4295528,1.6188397,0.0,25.953762,5.9693055,21.55769,0.0,0.0,53.591473,22.58815,29.404436,112.243484,5.7495117,11.374773,0.0,27.694948,0.0,0.0,33.690704,15.432119,19.24253,85.477425,13.847474,6.3846064,0.0,0.0,0.0,5.86
13.485465,-4.3159547,0.28053385,12.027778,516.528,0.9166667,32.23343,-2.3565211,2.8439732,2.1073477,0.0,10.023292,17.907915,13.212335,0.0,0.0,24.265469,17.692667,23.276558,60.66367,5.7495117,11.374773,0.0,0.0,0.0,10.772449,22.209347,4.305216,43.508,24.265469,0.0,-0.85962844,0.0,0.0,0.0,6.26
14.226486,-1.9608719,0.03185748,14.256098,1154.242,0.47560975,16.372934,-2.6057286,3.3851595,2.4260333,0.0,0.0,17.907915,0.0,0.0,0.0,70.159515,19.069544,6.5447564,71.28766,0.0,0.0,0.0,11.835813,0.0,0.0,11.126903,13.847474,24.265469,58.026783,0.0,8.241271,0.0,0.0,0.0,5.23
13.677517,-0.9683726,0.691538,24.424242,447.491,0.969697,16.366919,-2.5313096,3.084465,1.4848961,0.0,11.81436,5.9693055,0.0,0.0,0.0,36.3982,35.549313,26.179026,70.784744,0.0,0.0,0.0,11.835813,0.0,0.0,43.602814,11.126903,4.8999095,29.165379,24.265469,1.300834,0.0,0.0,1.0,4.16
14.331309,-4.2798886,0.15257977,11.723404,670.769,0.68085104,32.23473,-2.2962172,3.395738,1.5805951,0.0,25.953762,0.0,20.808,0.0,0.0,42.46457,46.46549,24.367481,120.45199,11.499023,11.374773,0.0,6.923737,0.0,21.675373,27.958858,3.972406,75.74064,48.530937,6.066367,1.536188,0.0,1.0,0.0,6.74
14.622004,-1.8369102,0.048934773,17.773584,762.702,0.754717,19.144234,-2.5978513,3.4476502,3.1282485,0.0,0.0,17.907915,4.390415,0.0,0.0,0.0,32.159058,19.63427,0.0,0.0,4.390415,0.0,0.0,0.0,0.0,4.8999095,13.847474,0.0,0.0,0.0,-0.08505912,0.0,0.0,1.0,5.8
13.370402,-3.827943,0.36527982,16.545454,501.029,1.1212121,35.495693,-2.2256079,3.397771,1.5372437,0.0,10.023292,5.9693055,8.417797,0.0,11.336786,35.86641,11.605292,22.711517,65.18339,0.0,11.374773,22.937725,12.841643,5.022633,20.858593,35.783806,26.545979,11.336786,25.122839,36.3982,2.8756824,0.0,1.0,1.0,6.7
13.496389,-3.8055282,0.38035274,17.81579,536.61,1.1578947,32.23343,-2.349901,3.2270484,1.523022,0.0,0.0,5.9693055,13.0996,4.305216,5.098682,41.611588,20.075377,13.654554,77.35403,11.499023,0.0,0.0,0.0,0.0,11.0334015,28.095877,11.126903,4.305216,49.17111,37.255573,2.1297536,0.0,1.0,0.0,6.74
13.752262,-4.145354,0.4855186,11.181818,468.575,0.93939394,32.23343,-2.366547,2.7226076,2.1101637,0.0,10.023292,5.9693055,8.417797,0.0,0.0,29.82892,17.692667,23.276558,76.85111,5.7495117,17.062159,0.0,27.694948,0.0,0.0,33.81464,15.556054,0.0,52.146477,37.255573,6.393473,0.0,0.0,0.0,3.99
14.211239,-4.353213,0.23181158,13.608696,683.83,1.0,32.248318,-2.419584,3.669274,1.6263484,0.0,25.953762,5.9693055,21.55769,0.0,11.336786,41.961655,17.692667,29.404436,99.92736,5.7495117,11.374773,11.336786,20.771212,0.0,0.0,33.690704,21.205454,13.176165,84.791115,6.923737,4.5777974,0.0,1.0,0.0,5.29
13.607689,-3.8222873,0.36793208,17.692308,550.637,1.1794872,32.23343,-2.3522112,3.2368166,1.5587544,0.0,0.0,5.9693055,13.0996,4.305216,5.098682,35.54522,20.075377,13.654554,76.85111,11.499023,0.0,0.0,6.923737,0.0,11.0334015,22.532425,22.253805,4.305216,43.10474,44.17931,4.056742,0.0,1.0,0.0,8.0
13.870599,-1.902525,0.028798543,14.519481,1092.215,0.5064935,16.372807,-2.6048977,3.324901,3.3649793,0.0,0.0,17.907915,0.0,0.0,0.0,58.026783,19.069544,13.089513,35.895287,0.0,0.0,0.0,11.835813,0.0,0.0,11.984273,13.847474,0.0,58.026783,0.0,8.508854,0.0,0.0,0.0,6.94
16.0701,-2.292825,0.014173287,15.139785,2632.995,0.32795697,19.147066,-2.6111057,1.6597666,1.7261775,35.757328,0.0,11.938611,13.171246,0.0,0.0,70.159515,38.200897,71.99232,101.1212,5.7495117,13.171246,0.0,55.925957,0.0,0.0,28.514002,19.05647,12.132734,70.159515,0.0,4.0494704,0.0,0.0,1.0,7.7
14.23005,-4.425211,0.22869723,13.479167,695.791,0.9583333,32.234783,-2.4212391,3.4295528,1.6188397,0.0,25.953762,5.9693055,25.948103,0.0,0.0,35.895287,22.58815,29.404436,112.49725,5.7495117,15.765187,0.0,26.588432,0.0,0.0,33.690704,34.134136,13.176165,67.27832,6.923737,4.438046,0.0,0.0,0.0,5.54
14.329542,-5.125168,0.2999873,12.15,604.556,0.575,32.234863,-2.3779933,2.8293855,2.082269,9.790967,0.0,11.938611,34.397255,8.610432,0.0,36.3982,0.0,13.089513,95.059456,0.0,17.56166,0.0,23.268883,0.0,0.0,24.265469,12.132734,24.265469,0.0,0.0,-4.230917,0.0,0.0,0.0,5.75
14.773817,-1.7904291,0.037281547,17.183098,1007.084,0.6760563,19.14424,-2.5847723,3.6702359,2.1341639,0.0,0.0,11.938611,4.390415,0.0,0.0,58.026783,32.159058,19.63427,35.895287,0.0,4.390415,0.0,11.835813,0.0,0.0,10.463361,13.847474,0.0,58.026783,0.0,6.889149,0.0,0.0,1.0,4.8
13.344739,-0.9454559,0.77022743,24.451612,418.449,0.9032258,16.36704,-2.516149,2.9750395,1.476574,0.0,11.81436,5.9693055,0.0,0.0,0.0,36.3982,35.549313,13.089513,70.784744,0.0,0.0,0.0,11.835813,0.0,0.0,36.934124,11.126903,4.8999095,29.165379,24.265469,0.4921427,1.0,0.0,0.0,5.1
13.917608,-4.1024866,0.4981928,13.114285,492.641,0.94285715,32.23343,-2.367491,3.128495,1.7829126,0.0,10.023292,5.9693055,8.417797,0.0,0.0,53.08856,10.58287,22.294638,87.4751,0.0,11.374773,0.0,34.618687,0.0,0.0,29.779867,27.66426,16.690355,19.913841,31.189205,10.401011,0.0,0.0,0.0,4.65
14.361633,-1.9555438,0.034788612,14.375,1129.207,0.5,19.142166,-2.605725,3.354063,2.3847332,0.0,0.0,17.907915,4.390415,0.0,0.0,70.159515,19.069544,6.5447564,71.54143,0.0,4.390415,0.0,17.653032,0.0,0.0,5.5634513,25.98021,12.132734,58.026783,0.0,8.240994,0.0,0.0,0.0,5.2
14.865024,-4.576552,0.14874959,13.288136,861.033,0.7288136,32.236195,-2.4322083,3.5990927,1.4613203,0.0,41.88423,0.0,34.697582,0.0,0.0,60.160755,29.697948,36.514233,136.50894,11.499023,11.374773,0.0,27.694948,0.0,0.0,33.690704,15.432119,56.684166,86.33479,11.645832,6.059682,0.0,0.0,0.0,7.24
13.417034,-1.8089883,0.046328932,18.355932,859.909,0.69491524,32.166523,-2.6002257,3.6491892,2.1303442,0.0,0.0,23.877222,4.794537,0.0,11.761885,32.104107,24.946333,18.174398,0.0,0.0,0.0,11.761885,5.9179063,0.0,0.0,0.0,62.613377,0.0,0.0,0.0,1.2827553,1.0,0.0,1.0,7.51
14.46087,-4.5913305,0.15426293,13.206897,849.966,0.7758621,32.236195,-2.429363,3.6337287,1.4319731,0.0,41.88423,0.0,34.697582,0.0,0.0,24.265469,31.912262,43.62403,126.14591,17.248535,11.374773,0.0,6.923737,0.0,0.0,28.313313,16.065512,88.1899,48.221848,4.722095,0.8787841,0.0,1.0,0.0,6.11
14.1100855,-1.9048898,0.033528794,14.3625,1127.216,0.475,16.373,-2.6082764,3.3593113,2.4016302,0.0,0.0,17.907915,0.0,0.0,0.0,70.159515,19.069544,6.5447564,65.724205,5.7495117,0.0,0.0,11.835813,0.0,0.0,5.5634513,13.847474,24.265469,58.026783,0.0,8.304244,0.0,0.0,0.0,4.3
12.914253,-3.844178,0.42467517,12.848485,472.563,0.969697,32.233273,-2.3684752,2.7656393,1.9173816,0.0,10.023292,5.9693055,13.212335,0.0,0.0,24.265469,29.9006,23.755564,60.66367,5.7495117,11.374773,0.0,0.0,0.0,10.772449,27.896732,0.0,19.24253,48.530937,20.771212,5.5278707,0.0,0.0,0.0,4.48
13.899301,-4.1167865,0.4974925,12.971429,494.613,1.0571429,32.23343,-2.3674889,3.1924336,1.7681296,0.0,10.023292,5.9693055,8.417797,0.0,0.0,35.895287,17.692667,29.404436,82.41456,5.7495117,11.374773,0.0,20.771212,0.0,0.0,36.324623,32.43247,0.0,33.090008,49.388306,6.087977,0.0,0.0,0.0,4.79
13.507977,-4.247309,0.3277505,12.171429,518.613,1.0285715,32.233456,-2.3565304,2.8455386,2.1178925,0.0,10.023292,11.938611,13.212335,11.761885,0.0,24.265469,17.692667,35.285183,60.66367,5.7495117,11.374773,11.761885,0.0,0.0,10.772449,34.383022,4.305216,49.203518,30.331835,6.2557693,-0.7950336,0.0,0.0,0.0,5.88
16.055843,-2.2820303,0.016609678,15.125,2496.853,0.3181818,19.147055,-2.6109865,1.636079,2.1505077,53.63599,0.0,11.938611,13.171246,0.0,0.0,58.026783,31.656141,71.99232,71.29228,0.0,13.171246,0.0,72.15381,0.0,0.0,16.529728,19.05647,0.0,58.026783,0.0,4.6439404,0.0,0.0,1.0,7.62
13.513332,-4.24845,0.35925314,12.342857,500.573,0.9714286,32.23343,-2.3567555,2.816631,2.1358738,0.0,10.023292,11.938611,13.212335,0.0,0.0,38.11294,17.692667,23.276558,60.66367,5.7495117,11.374773,0.0,5.9179063,0.0,10.772449,28.630169,4.305216,37.44163,30.331835,13.847474,3.0510876,0.0,0.0,0.0,4.47
14.021835,-4.598827,0.09845208,11.423077,755.828,0.6923077,32.234863,-2.3685358,3.1139586,1.6837646,0.0,20.046583,11.938611,16.835594,0.0,0.0,24.265469,28.275537,47.216045,84.92914,5.7495117,17.062159,0.0,0.0,0.0,10.772449,27.449457,0.0,92.03893,0.0,0.0,-1.3875363,0.0,0.0,0.0,7.51
14.01547,-4.425217,0.15201993,12.52,712.758,0.5,32.234863,-2.369437,3.6539214,1.2365979,0.0,0.0,11.938611,16.835594,8.610432,0.0,60.66367,9.790967,13.089513,120.32151,0.0,0.0,0.0,0.0,0.0,43.876976,43.876976,8.610432,36.3982,72.7964,0.0,-2.6675508,0.0,2.0,0.0,6.38
14.840145,-2.0210416,0.105959006,29.235294,728.684,0.8039216,19.144234,-2.5997536,3.7011065,2.0921316,5.783245,0.0,17.907915,4.390415,0.0,0.0,0.0,31.656141,19.63427,0.0,0.0,4.390415,0.0,5.9179063,0.0,0.0,4.8999095,11.823647,0.0,0.0,0.0,-0.6170498,0.0,0.0,3.0,5.37
14.084705,-4.291217,0.14423643,11.906977,623.709,0.7906977,32.23473,-2.2055938,3.2971213,1.7497134,0.0,25.953762,0.0,26.288097,0.0,0.0,24.265469,39.77227,17.93586,90.12015,11.499023,5.6873865,0.0,6.923737,0.0,21.675373,35.485237,3.972406,61.52104,29.745565,13.847474,5.897724,0.0,1.0,0.0,6.7
15.909187,-2.4289677,0.01635688,18.698225,2402.65,0.40828404,19.144278,-2.6103473,1.665214,2.2977304,35.757328,0.0,17.907915,4.390415,0.0,0.0,12.132734,38.200897,78.53708,29.82892,5.7495117,4.390415,0.0,32.4557,0.0,0.0,16.884182,6.923737,24.265469,0.0,0.0,-3.806147,0.0,0.0,2.0,8.51
13.48858,-0.90546954,0.52854407,24.970589,463.622,1.0882353,16.365885,-2.4053612,3.415477,1.3303448,0.0,0.0,5.9693055,9.47634,5.098682,0.0,38.318935,17.578157,6.5447564,47.283142,5.6873865,0.0,0.0,5.9179063,0.0,5.6873865,23.430378,75.71346,24.601938,0.0,10.74817,3.152097,2.0,1.0,1.0,7.2
14.923371,-1.943653,0.09218995,27.409836,873.846,0.7704918,19.144238,-2.6017785,3.557671,2.597824,0.0,0.0,17.907915,4.390415,0.0,0.0,12.841643,25.614302,13.089513,0.0,0.0,4.390415,0.0,0.0,0.0,0.0,4.8999095,13.847474,0.0,0.0,0.0,0.4000429,0.0,0.0,2.0,6.97
14.245241,-4.3723946,0.2150474,13.479167,712.246,0.9583333,35.495693,-2.4211667,3.4295528,1.6188397,0.0,25.953762,5.9693055,21.55769,0.0,0.0,47.496227,22.58815,29.404436,111.70266,5.7495117,11.374773,11.60094,20.771212,5.022633,0.0,38.713337,9.868668,37.44163,67.27832,6.923737,4.5211973,0.0,0.0,0.0,5.53
13.773079,-4.3659883,0.2873228,12.48718,570.645,0.7692308,32.234783,-2.4313228,2.936047,1.844843,0.0,20.046583,5.9693055,21.63013,0.0,0.0,24.265469,35.385334,23.246906,84.92914,11.499023,11.374773,0.0,0.0,0.0,10.772449,22.271473,4.305216,81.807,24.265469,0.0,1.2623785,0.0,0.0,0.0,6.9
14.915767,-1.967746,0.086141266,27.67213,871.83,0.78688526,19.144238,-2.601538,3.557671,2.6365397,0.0,0.0,17.907915,4.390415,0.0,0.0,12.1520405,25.614302,13.089513,12.1520405,0.0,4.390415,0.0,0.0,0.0,0.0,4.8999095,13.847474,12.1520405,0.0,0.0,0.348831,0.0,0.0,1.0,6.37
14.431605,-4.5655475,0.15112218,13.298245,855.007,0.7894737,32.248566,-2.428284,3.8883746,1.4325099,0.0,41.88423,0.0,34.697582,0.0,11.336786,30.331835,31.912262,43.62403,119.13229,17.248535,11.374773,11.336786,6.923737,0.0,0.0,28.313313,21.205454,87.37312,48.221848,4.722095,0.9255991,0.0,1.0,0.0,5.29
14.527516,-4.6045246,0.1418807,13.116667,879.004,0.68333334,32.236195,-2.429225,3.6586905,1.4225291,0.0,41.88423,0.0,34.697582,0.0,0.0,24.265469,43.91754,50.73383,125.884964,22.998047,11.374773,0.0,6.923737,0.0,0.0,34.062824,9.868668,101.235596,48.221848,4.722095,0.87132055,0.0,0.0,0.0,7.66
13.909302,-1.9127773,0.02927547,14.48718,1107.226,0.5,16.372978,-2.60512,3.3364918,3.3864942,0.0,0.0,17.907915,0.0,0.0,0.0,70.86843,19.069544,13.151638,35.895287,0.0,0.0,0.0,11.835813,0.0,0.0,24.825916,13.847474,0.0,44.17931,13.847474,8.2309885,0.0,0.0,0.0,4.25
12.982512,-3.9185967,0.37115017,11.705882,498.582,0.5588235,32.2347,-2.1482124,2.85143,1.7149503,0.0,20.046583,0.0,16.835594,0.0,0.0,36.3982,35.385334,23.663784,84.92914,11.499023,11.374773,0.0,0.0,0.0,10.772449,33.646244,0.0,50.617798,48.530937,0.0,0.0,0.0,0.0,0.0,5.64
13.752262,-4.145354,0.4855186,11.181818,468.575,1.0,32.23343,-2.3669043,2.7252479,2.1205258,0.0,10.023292,5.9693055,8.417797,0.0,0.0,29.82892,17.692667,23.276558,76.85111,5.7495117,17.062159,0.0,27.694948,0.0,0.0,33.81464,15.556054,0.0,52.146477,37.255573,6.4005966,0.0,0.0,0.0,4.52
13.520222,-4.249939,0.35925314,13.114285,500.573,1.0,32.23343,-2.362464,2.8469446,2.1546316,0.0,10.023292,11.938611,13.212335,0.0,0.0,44.533764,17.692667,23.276558,60.66367,5.7495117,11.374773,0.0,5.9179063,0.0,10.772449,28.630169,4.305216,37.44163,30.331835,13.847474,2.9359324,0.0,0.0,0.0,5.83
13.749118,-1.8927616,0.0328386,14.666667,1063.173,0.49333334,16.372793,-2.6116455,3.293235,3.3121605,0.0,0.0,17.907915,0.0,0.0,0.0,71.87426,19.069544,6.5447564,35.895287,0.0,0.0,0.0,17.753717,0.0,0.0,5.5634513,13.847474,13.847474,58.026783,0.0,11.29527,0.0,0.0,0.0,7.26
13.880132,-4.1813574,0.35363007,12.916667,509.584,1.0833334,32.23343,-2.3674893,3.1928473,1.7639723,0.0,15.710677,5.9693055,8.417797,0.0,0.0,35.895287,15.506181,22.294638,92.52888,0.0,17.062159,0.0,30.88553,0.0,0.0,36.324623,26.682957,12.132734,50.245678,17.890015,5.5600147,0.0,0.0,0.0,4.57
14.306857,-1.9425802,0.06755855,25.488636,1282.416,0.59090906,33.11461,-2.6057236,4.055977,2.1550004,0.0,0.0,23.877222,4.794537,0.0,0.0,61.415478,19.069544,24.59522,29.82892,5.7495117,0.0,21.587795,11.835813,0.0,0.0,5.5634513,40.33518,24.265469,27.694948,0.0,7.6635504,0.0,0.0,2.0,8.02
13.67255,-3.8385603,0.36793208,17.692308,550.637,1.1794872,32.23343,-2.3909323,3.2544825,1.5681076,0.0,0.0,5.9693055,13.0996,4.305216,5.098682,35.54522,19.57246,13.71668,76.85111,11.499023,0.0,0.0,6.923737,0.0,11.0334015,22.532425,22.253805,4.305216,43.10474,44.17931,4.068916,0.0,1.0,0.0,6.59
14.810313,-1.8188797,0.11182967,25.948277,826.793,0.8103448,19.144236,-2.5971174,3.7682323,1.9180682,0.0,0.0,17.907915,4.390415,0.0,5.098682,5.213385,31.30823,19.63427,11.890772,0.0,4.390415,0.0,0.0,0.0,0.0,10.593838,6.923737,10.878647,0.0,0.0,-0.3205762,0.0,1.0,1.0,6.74
12.867559,-3.8139527,0.41498524,12.32258,460.577,1.032258,32.2333,-2.2951233,2.772256,1.9392197,0.0,10.023292,5.9693055,13.212335,11.761885,0.0,24.265469,17.692667,29.157303,60.66367,5.7495117,11.374773,11.761885,0.0,0.0,10.772449,34.684185,5.3862243,19.24253,48.160088,18.388504,0.0,0.0,0.0,0.0,5.8
14.939196,-2.027429,0.09161051,27.015873,902.844,0.7619048,19.144238,-2.6017022,3.5824697,2.6149306,0.0,0.0,17.907915,4.390415,0.0,0.0,0.0,25.614302,19.63427,0.0,0.0,4.390415,0.0,0.0,0.0,0.0,4.8999095,13.847474,0.0,0.0,0.0,-0.4973214,0.0,0.0,2.0,7.96
13.597659,-4.28631,0.32364798,13.5,544.626,0.9736842,32.23343,-2.4346576,2.8404572,2.1150548,6.041841,10.023292,11.938611,13.212335,0.0,0.0,24.265469,29.397684,23.276558,60.66367,5.7495117,11.374773,0.0,0.0,0.0,10.772449,22.209347,4.305216,43.508,31.189205,20.771212,6.3151245,0.0,0.0,0.0,5.89
14.502482,-4.647456,0.22869723,13.479167,695.791,0.9583333,32.234787,-2.4230273,3.4284215,1.6293916,0.0,25.953762,5.9693055,25.948103,0.0,0.0,48.028023,17.692667,29.404436,112.49725,5.7495117,15.765187,0.0,26.588432,0.0,0.0,33.690704,22.001402,25.308899,67.27832,11.645832,4.391964,0.0,0.0,0.0,4.92
13.412748,-1.8204293,0.04801802,16.38983,835.821,0.7118644,16.376884,-2.59762,3.6491892,2.1474042,0.0,0.0,23.877222,4.794537,0.0,0.0,30.331835,19.069544,13.089513,35.895287,0.0,0.0,0.0,0.0,0.0,0.0,5.5634513,18.747385,0.0,30.331835,0.0,1.2357315,0.0,0.0,1.0,6.61
13.89119,-4.112842,0.4974925,12.971429,494.613,1.0571429,32.23343,-2.3674881,3.196962,1.7506272,0.0,10.023292,5.9693055,8.417797,0.0,0.0,35.895287,17.692667,29.404436,82.41456,5.7495117,11.374773,0.0,20.771212,0.0,0.0,36.324623,32.43247,0.0,33.090008,49.388306,6.12185,0.0,0.0,0.0,4.01
14.298226,-4.3204226,0.14286073,11.64,716.766,0.6,32.234863,-2.3254907,3.8075557,1.4892223,11.648809,20.046583,0.0,16.835594,10.42677,20.394728,34.692238,34.255253,19.244009,96.57795,0.0,22.749546,0.0,0.0,0.0,10.772449,22.14722,8.610432,74.51115,24.265469,0.0,2.0112402,0.0,2.0,0.0,7.8
13.392056,-4.2325497,0.44563138,12.1875,458.492,1.0,32.23343,-2.355823,2.77329,2.16567,0.0,10.023292,11.938611,8.417797,0.0,0.0,24.265469,17.692667,23.276558,60.66367,5.7495117,11.374773,0.0,0.0,0.0,10.772449,22.209347,4.305216,50.431736,24.265469,0.0,0.6870505,0.0,0.0,0.0,5.48
13.913452,-0.96396136,0.4927799,22.675676,500.551,0.9459459,16.366932,-2.5009654,3.1607914,1.5401229,0.0,11.81436,5.9693055,0.0,0.0,0.0,48.94798,35.549313,19.696394,70.28183,11.840869,0.0,0.0,23.676682,0.0,0.0,36.934124,29.531998,4.8999095,29.165379,18.1991,-0.002224822,1.0,0.0,0.0,6.6
13.587167,-0.97425735,0.69511735,24.060606,448.475,0.93939394,16.366968,-2.488394,3.3941586,1.5103431,0.0,11.81436,5.9693055,0.0,0.0,0.0,30.68629,35.549313,13.089513,64.718376,5.7495117,0.0,0.0,11.835813,0.0,0.0,47.93709,4.8999095,0.0,47.36448,0.0,0.22130936,1.0,0.0,0.0,7.01
13.607689,-3.8222873,0.36793208,17.692308,550.637,1.1794872,32.23343,-2.3522112,3.2368166,1.5587544,0.0,0.0,5.9693055,13.0996,4.305216,5.098682,35.54522,20.075377,13.654554,76.85111,11.499023,0.0,0.0,6.923737,0.0,11.0334015,22.532425,22.253805,4.305216,43.10474,44.17931,4.056742,0.0,1.0,0.0,7.62
